season,week,celebrity_name,judge_score_total,vote_share_hat,Z_Judge,Z_Fan,Composite_Score,Is_Eliminated,Is_Bottom2
31,2,Joseph Baena,24.0,0.07241971,-1.0461454739676945,0.4048491411082897,-0.3206481664297024,0,0
31,3,Joseph Baena,29.0,0.07718417,0.06259411238578844,0.38875615041005857,0.2256751313979235,0,0
31,4,Joseph Baena,28.0,0.084926784,-0.9902209524921207,0.4814373422160449,-0.25439180513803794,0,0
31,5,Joseph Baena,35.0,0.033222128,-0.6987973647698923,-3.1168269372282484,-1.9078121509990704,0,1
26,1,Josh Norman,24.0,0.10493766,1.2026755886059097,0.7827024800876341,0.9926890343467719,0,0
26,2,Josh Norman,31.5,0.11960545,-0.7162691454422909,-0.4374409330472079,-0.5768550392447493,0,1
26,3,Josh Norman,38.0,0.18015204,0.6878589733775802,0.6298445406841777,0.658851757030879,0,0
26,4,Josh Norman,28.5,0.35970888,0.0,0.8515694303896174,0.4257847151948087,0,0
5,1,Josie Maran,16.0,0.05811505,-1.8439842791239913,-2.2423330462322917,-2.0431586626781417,1,1
27,1,Juan Pablo Di Pace,22.0,0.08133831,0.9318831418112961,0.47038180361237897,0.7011324727118375,0,0
27,2,Juan Pablo Di Pace,26.0,0.08877468,1.151445856157065,0.6370030453165993,0.8942244507368322,0,0
27,3,Juan Pablo Di Pace,30.0,0.09803436,1.5711283182201086,0.7689664585171381,1.1700473883686233,0,0
27,4,Juan Pablo Di Pace,24.0,0.10238085,0.20459830184114225,0.26962000143133763,0.23710915163623994,0,0
27,5,Juan Pablo Di Pace,29.0,0.11389166,1.12830389516714,0.2933978948016271,0.7108508949843836,0,0
27,6,Juan Pablo Di Pace,30.0,0.122481674,1.1560768207966907,0.901321668426692,1.0286992446116914,0,0
27,7,Juan Pablo Di Pace,28.0,0.13925795,0.43908610792131825,0.8181874863904393,0.6286367971558787,0,0
27,8,Juan Pablo Di Pace,30.0,0.13761204,0.969589689851675,-1.2025646966377457,-0.11648750339303532,0,0
29,1,Justina Machado,21.0,0.06825914,1.1793237883215748,0.15330416887640896,0.6663139785989919,0,0
29,2,Justina Machado,21.0,0.069989204,1.3055067315364395,0.25447185897777824,0.7799892952571088,0,0
29,3,Justina Machado,19.0,0.075663805,-0.31238529622384203,0.28456134348353845,-0.01391197637015179,0,0
29,4,Justina Machado,24.0,0.08153569,0.4076871241636058,0.28823800547408945,0.34796256481884763,0,0
29,5,Justina Machado,24.0,0.089472614,0.027512727580439485,0.39318323919168147,0.21034798338606048,0,0
29,6,Justina Machado,27.0,0.09832372,0.8859764474561831,0.4194644235765624,0.6527204355163727,0,0
29,7,Justina Machado,26.0,0.10760904,0.0,0.4457639034598242,0.2228819517299121,0,0
29,8,Justina Machado,28.9998,0.13233013,0.6305828374847839,0.35083649380759113,0.49070966564618757,0,0
29,9,Justina Machado,25.9998,0.15424898,-0.6268130844201133,0.41671194742487583,-0.10505056849761873,0,0
29,10,Justina Machado,29.0,0.1911975,0.0,0.5656516321670613,0.28282581608353063,0,0
29,11,Justina Machado,30.0,0.25996637,0.5,0.58691521187702,0.54345760593851,0,0
29,1,Kaitlyn Bristowe,20.0,0.064389475,0.8576900278702363,-0.21922061018120031,0.319234708844518,0,0
29,2,Kaitlyn Bristowe,22.0,0.06708148,1.7717591356565965,0.03177048780912115,0.9017648117328588,0,0
29,3,Kaitlyn Bristowe,23.0,0.071210735,0.8538531430118332,-0.014635971586141744,0.41960858571284576,0,0
29,4,Kaitlyn Bristowe,25.0,0.07797279,0.8894991799933215,0.06559545053547876,0.47754731526440014,0,0
29,5,Kaitlyn Bristowe,27.0,0.08533575,1.017970920476275,0.12824255270497908,0.573106736590627,0,0
29,6,Kaitlyn Bristowe,27.0,0.09358131,0.8859764474561831,0.1511741769756788,0.5185753122159309,0,0
29,7,Kaitlyn Bristowe,24.0,0.103171356,-0.9486832980505138,0.1857889307824381,-0.38144718363403785,0,1
29,8,Kaitlyn Bristowe,28.0,0.13119712,0.12615692964201383,0.2966081039438157,0.21138251679291475,0,0
29,9,Kaitlyn Bristowe,30.0,0.1522408,0.9687038784802183,0.34325302009439135,0.6559784492873049,0,0
29,10,Kaitlyn Bristowe,30.0,0.20441157,1.1952286093343936,0.8703523612729839,1.0327904853036887,0,0
29,11,Kaitlyn Bristowe,30.0,0.240205,0.5,-0.5768224310659824,-0.038411215532991205,0,0
28,1,Karamo Brown,17.0,0.08118985,0.19652323395635932,-0.1852508801491025,0.005636176903628415,0,0
28,2,Karamo Brown,19.0,0.08351072,0.2307071876895319,0.011671392723147296,0.1211892902063396,0,0
28,3,Karamo Brown,16.0,0.09627156,-0.913902899107684,-0.6361864870449646,-0.7750446930763243,0,0
28,4,Karamo Brown,28.0,0.102068365,-0.043574467033059346,0.11013112544670092,0.03327832920682079,0,0
28,5,Karamo Brown,21.0,0.10355205,-1.123553120823752,-0.476292859913679,-0.7999229903687155,0,0
28,6,Karamo Brown,25.0,0.112438224,-0.17213259316477347,0.06091785907054405,-0.05560736704711471,0,0
28,7,Karamo Brown,24.5,0.06993786,-0.362284418654736,-2.4598646423170187,-1.4110745304858774,0,1
26,1,Kareem Abdul-Jabbar,17.0,0.103168294,-1.6035674514745464,0.5022284122644217,-0.5506695196050624,0,0
26,2,Kareem Abdul-Jabbar,29.5,0.10450691,-1.4556437471891719,-1.661771656387792,-1.558707701788482,1,1
28,1,Kate Flannery,15.0,0.08723667,-0.47727071103687396,0.3373462950821699,-0.06996220797735203,0,0
28,2,Kate Flannery,21.0,0.08983073,0.8459263548616169,0.42750704313035487,0.6367166989959859,0,0
28,3,Kate Flannery,24.0,0.10253189,1.0101032042769134,0.43201792783013065,0.721060566053522,0,0
28,4,Kate Flannery,26.0,0.10580016,-0.4793191373636544,0.3088323143496185,-0.08524341150701795,0,0
28,5,Kate Flannery,24.0,0.11538265,0.04321358157014414,0.2691479049524949,0.15618074326131953,0,0
28,6,Kate Flannery,27.0,0.11940769,0.860662965823871,0.3808343266567187,0.6207486462402949,0,0
28,7,Kate Flannery,24.0,0.13111843,-0.60380736442456,0.27333662247756774,-0.1652353709734961,0,0
28,8,Kate Flannery,25.9998,0.08474094,-0.357854934597643,-2.2645128408103945,-1.3111838877040187,0,1
10,1,Kate Gosselin,16.0,0.08687321,-0.8885233166386385,-0.3931388735473771,-0.6408310950930078,0,0
10,2,Kate Gosselin,15.0,0.08869301,-1.118033988749895,-0.2371990612666256,-0.6776165250082602,0,0
10,3,Kate Gosselin,15.0,0.09772808,-1.3939862052235577,-0.17995366351722833,-0.786969934370393,0,1
10,4,Kate Gosselin,16.0,0.108905345,-1.2585512528155822,-0.1968003277963104,-0.7276757903059463,1,1
10,5,Kate Gosselin,15.0,0.10066338,-1.4039339276246319,-1.9467938983881061,-1.675363913006369,1,1
14,1,Katherine Jenkins,26.0,0.08954885,1.625471274044884,1.4848847454566751,1.5551780097507795,0,0
14,2,Katherine Jenkins,26.0,0.09057616,1.2329252344654817,0.9801793563097083,1.106552295387595,0,0
14,3,Katherine Jenkins,29.0,0.09928814,1.959823739755464,0.9803382055137113,1.4700809726345878,0,0
14,4,Katherine Jenkins,24.0,0.11033437,0.2966883079863583,1.112762091194693,0.7047251995905256,0,0
14,5,Katherine Jenkins,29.0,0.12050161,1.1463572171057603,0.9727249433696483,1.0595410802377043,0,0
14,6,Katherine Jenkins,38.9999,0.1336626,1.3256088920855282,0.7453374547375459,1.035473173411537,0,0
14,7,Katherine Jenkins,27.0,0.15213603,0.5156879540323444,0.716959223103123,0.6163235885677336,0,0
14,8,Katherine Jenkins,27.5,0.18822403,0.23063280200722128,1.0729212802056016,0.6517770411064114,0,0
14,9,Katherine Jenkins,28.0,0.28201166,-1.161895003862225,0.9832020063075899,-0.0893464987773176,0,0
14,10,Katherine Jenkins,30.0,0.36375958,1.1547005383792577,0.7178696736883026,0.9362851060337801,0,0
9,1,Kathy Ireland,19.9999,0.05590289,-1.0089032567923215,-0.7628385338015632,-0.8858708952969423,0,0
9,2,Kathy Ireland,18.0,0.050044063,-0.9713641887040998,-2.4002853332254204,-1.68582476096476,1,1
28,1,Kel Mitchell,16.0,0.08780714,-0.14037373854025734,0.3866492362238254,0.12313774884178404,0,0
28,2,Kel Mitchell,20.0,0.08989173,0.5383167712755744,0.43152064036751775,0.48491870582154606,0,0
28,3,Kel Mitchell,20.0,0.10252691,0.048100152584614767,0.43116818700399534,0.23963416979430505,0,0
28,4,Kel Mitchell,32.0,0.10824801,0.8279148736281307,0.43916924476943137,0.633542059198781,0,0
28,5,Kel Mitchell,26.0,0.12320868,0.8210580498327414,0.7622625220526946,0.791660285942718,0,0
28,6,Kel Mitchell,26.0,0.119176455,0.3442651863295488,0.37022004367115163,0.3572426150003502,0,0
28,7,Kel Mitchell,25.5,0.1341598,0.12076147288491199,0.40920780397699275,0.2649846384309524,0,0
28,8,Kel Mitchell,29.9998,0.15156771,0.5529988523534323,0.33940943241490196,0.4462041423841671,0,0
28,9,Kel Mitchell,37.0,0.17838745,0.44147360203040636,0.3901432643357191,0.4158084331830627,0,0
28,10,Kel Mitchell,28.5,0.2181036,0.6488856845230502,0.5116926574065138,0.5802891709647819,0,0
28,11,Kel Mitchell,29.5,0.25544873,0.3872983346207417,0.1504581604593882,0.26887824754006495,0,0
16,1,Kellie Pickler,21.0,0.093470365,0.6524867449207971,1.5303300193592861,1.0914083821400415,0,0
16,2,Kellie Pickler,26.0,0.09316714,1.541406575240394,1.738793653298934,1.640100114269664,0,0
16,3,Kellie Pickler,25.0,0.104334526,0.9631648229196705,1.599262263213883,1.2812135430667768,0,0
16,4,Kellie Pickler,26.0,0.11299563,1.0887450820364413,1.3662139336921464,1.227479507864294,0,0
16,5,Kellie Pickler,27.0,0.12296818,0.9612807869706339,1.1285704699676584,1.0449256284691462,0,0
16,6,Kellie Pickler,27.0,0.13467619,1.4340934180254548,0.8653670162967461,1.1497302171611004,0,0
16,7,Kellie Pickler,29.0,0.15401892,0.5475708968190234,0.8683794474791398,0.7079751721490816,0,0
16,8,Kellie Pickler,27.5,0.19172129,0.5324824346382143,1.4691662737532194,1.000824354195717,0,0
16,9,Kellie Pickler,29.0,0.23057865,0.465778007791666,1.1123336514242665,0.7890558296079663,0,0
16,10,Kellie Pickler,30.0,0.2873905,0.783339956828417,1.0486294329167072,0.9159846948725621,0,0
1,1,Kelly Monaco,13.0,0.17771636,-1.9035966593076648,0.49629242129594764,-0.7036521190058586,1,1
15,1,Kelly Monaco,21.5,0.08170159,0.11561645129323764,0.5514198900404756,0.33351817066685663,0,0
1,2,Kelly Monaco,17.0,0.19185993,-0.7122552043405331,0.7191377250498857,0.00344126035467629,0,0
15,2,Kelly Monaco,22.0,0.08782271,-0.4577377082170635,0.5926766857011678,0.06746948874205216,0,0
1,3,Kelly Monaco,21.0,0.21593687,-0.040242181829276545,0.4413451546418495,0.20055148640628648,0,1
15,3,Kelly Monaco,27.0,0.09914203,1.2637214154907392,0.7556438445220333,1.0096826300063864,0,0
1,4,Kelly Monaco,26.0,0.25459194,1.0190493307301363,0.17406922599024266,0.5965592783601894,0,0
15,4,Kelly Monaco,37.5,0.12418804,0.5567954677033395,1.2298043885893122,0.8932999281463259,0,0
1,5,Kelly Monaco,23.5,0.2977446,-0.3526728079292986,-0.5742561143898887,-0.4634644611595936,0,1
15,5,Kelly Monaco,25.75,0.12576076,-1.738617932146684,0.17321639623494478,-0.7827007679558695,1,1
1,6,Kelly Monaco,27.5,0.48791873,0.7071067811865475,-0.7071067811865492,-8.881784197001252e-16,0,1
15,6,Kelly Monaco,27.0,0.13513614,-0.9001028747788695,0.9570146801593212,0.028455902690225854,0,0
15,7,Kelly Monaco,36.0,0.14786218,0.3907360464236472,0.5580860441398683,0.4744110452817577,0,0
15,8,Kelly Monaco,28.3333,0.15616107,-0.09083504783071553,0.8340170145089257,0.3715909833391051,0,0
15,9,Kelly Monaco,27.111,0.22513387,-0.99214338847502,0.9157142086079654,-0.03821458993352733,0,0
15,10,Kelly Monaco,29.1109,0.33420137,-0.09501278876585995,0.05853920167059602,-0.018236793547631962,0,1
9,1,Kelly Osbourne,30.9998,0.055459935,1.0558102193732335,-0.8140584257218234,0.12087589682570504,0,0
9,2,Kelly Osbourne,19.0,0.067060895,-0.6475761258027333,-0.4902455065344562,-0.5689108161685947,0,0
9,3,Kelly Osbourne,20.0,0.07290795,0.03975690090603459,-0.43791754562325447,-0.19908032235860995,0,0
9,4,Kelly Osbourne,23.0,0.084399536,0.2182178902359924,-0.5777606363045635,-0.1797713730342856,0,0
9,5,Kelly Osbourne,24.0,0.09469024,-0.08046626711787273,-0.48537258583886994,-0.2829194264783713,0,0
9,6,Kelly Osbourne,24.9998,0.109842554,-0.7610657092425986,-0.09524793719461516,-0.42815682321860693,0,0
9,7,Kelly Osbourne,26.0,0.14757363,0.4529680883161413,0.27291144797490596,0.36293976814552364,0,0
9,8,Kelly Osbourne,25.5,0.2007524,-0.3702201197435612,0.04019306057105227,-0.16501352958625448,0,1
9,9,Kelly Osbourne,25.9998,0.24233502,-0.36520649054714627,-0.20654867482321976,-0.28587758268518304,1,1
9,10,Kelly Osbourne,25.2222,0.2646655,-1.1388152625523293,-1.144535375265034,-1.1416753189086817,1,1
12,1,Kendra Wilkinson,18.0,0.08774373,-0.2406038715078425,-0.3705832408899536,-0.30559355619889805,0,0
12,2,Kendra Wilkinson,19.0,0.08863921,-0.2544529430197587,-0.2349376236289047,-0.24469528332433169,0,0
12,3,Kendra Wilkinson,23.0,0.09784113,0.5491545143475312,-0.23609355333149637,0.15653048050801738,0,0
12,4,Kendra Wilkinson,18.0,0.109054394,-2.019389946409775,-0.2159741026679739,-1.1176820245388743,1,1
12,5,Kendra Wilkinson,22.0,0.12028411,-1.0285114588061344,-0.3804354762362121,-0.7044734675211732,0,1
12,6,Kendra Wilkinson,25.0,0.13962689,-0.3225247144031485,-0.22645342591289166,-0.2744890701580201,0,1
12,7,Kendra Wilkinson,30.5,0.13206744,-0.6415330278717855,-1.9624747687450284,-1.3020038983084068,0,1
2,1,Kenny Mayne,13.0,0.045072697,-1.5688100740828028,-2.794170149274369,-2.181490111678586,0,1
30,1,Kenya Moore,26.0,0.067709565,0.4154993281761554,0.10902212182412623,0.2622607250001408,0,0
30,2,Kenya Moore,24.0,0.06861471,-0.40142471870602825,0.13883669756977896,-0.13129401056812465,0,0
30,3,Kenya Moore,21.0,0.074408434,-0.1444533615938455,0.1946250028862447,0.025085820646199603,0,0
30,4,Kenya Moore,29.5,0.08183731,-0.8456769707046375,0.22125998579124423,-0.3122084924566967,0,0
30,5,Kenya Moore,36.0,0.09178263,0.29617443887954614,0.05012893485868879,0.17315168686911747,0,0
30,6,Kenya Moore,32.0,0.046188667,-1.6710199556880494,-2.789899023047565,-2.2304594893678074,1,1
17,1,Keyshawn Johnson,17.0,0.08250297,-1.229382818255216,-0.13774978136959806,-0.683566299812407,0,0
17,2,Keyshawn Johnson,18.0,0.06678121,-1.3705529178205595,-2.3075066427847584,-1.839029780302659,0,1
22,1,Kim Fields,20.0,0.08892399,0.07561253677304919,0.8192247524732621,0.4474186446231556,0,0
22,2,Kim Fields,19.0,0.08996243,-0.21210793255115404,0.6776998109820921,0.23279593921546904,0,0
22,3,Kim Fields,22.0,0.09728772,0.21989974856677064,0.7867674713532004,0.5033336099599854,0,0
22,4,Kim Fields,32.0,0.106083244,0.023799032721193925,0.580613887359573,0.30220646004038343,0,0
22,5,Kim Fields,28.0,0.11517219,-0.754247233265651,0.39297257269305846,-0.18063733028629628,0,0
22,6,Kim Fields,24.0,0.11814377,-0.5012963464847527,0.5599887604567851,0.0293462069860162,0,0
22,7,Kim Fields,26.0,0.10242758,-0.7783117824941562,-1.5447768368382633,-1.1615443096662097,1,1
7,1,Kim Kardashian,18.5,0.07389408,-0.279069910098025,-0.2933701938711953,-0.28622005198461015,0,0
7,2,Kim Kardashian,17.0,0.06683237,-1.003303495045057,-2.3807931497706205,-1.6920483224078389,0,1
21,1,Kim Zolciak-Biermann,12.0,0.072066106,-1.6158137067117595,-0.5884736159968315,-1.1021436613542954,1,1
21,2,Kim Zolciak-Biermann,18.5,0.07682984,-0.7630064601840352,-0.009468893263757374,-0.38623767672389625,0,0
12,1,Kirstie Alley,23.0,0.09835781,1.2297531210400867,0.8720594838506162,1.0509063024453513,0,0
15,1,Kirstie Alley,19.0,0.082108065,-1.136895104383508,0.5983253671789117,-0.26928486860229817,0,0
12,2,Kirstie Alley,20.0,0.098381765,0.1454016817255762,0.7734379820100683,0.45941983186782226,0,0
15,2,Kirstie Alley,21.0,0.08886119,-0.915475416434127,0.7297746046599268,-0.09285040588710008,0,0
12,3,Kirstie Alley,21.0,0.10623426,-0.13728862858688218,0.6817755735773723,0.27224347249524505,0,0
15,3,Kirstie Alley,24.0,0.097648114,-0.931163148256335,0.6185277242635424,-0.15631771199639627,0,0
12,4,Kirstie Alley,22.0,0.118021905,-0.367161808438141,0.7256950732531342,0.1792666324074966,0,0
15,4,Kirstie Alley,30.0,0.11200886,-1.792185411670123,0.0844277377959002,-0.8538788369371114,1,1
12,5,Kirstie Alley,23.0,0.13137776,-0.5713952548922968,0.5145000421098821,-0.02844760639120736,0,0
15,5,Kirstie Alley,26.25,0.12816758,-1.310650441156731,0.7212197649400366,-0.2947153381083472,0,0
12,6,Kirstie Alley,26.0,0.1541398,0.12900988576125874,0.7909563768477064,0.45998313130448254,0,0
15,6,Kirstie Alley,27.5,0.13221844,-0.5400617248673217,0.6815369638630375,0.0707376194978579,0,0
12,7,Kirstie Alley,30.0,0.17948292,-0.9914601339836681,0.7269413821790537,-0.13225937590230719,0,0
15,7,Kirstie Alley,27.9999,0.15196575,-1.7972600053483945,1.0156529312141327,-0.3908035370671309,1,1
12,8,Kirstie Alley,26.5,0.2055003,0.282842712474619,0.3280919480200322,0.30546733024732564,0,0
15,8,Kirstie Alley,25.5,0.11938845,-1.9986403926696314,-1.4712414568242786,-1.734940924746955,1,1
12,9,Kirstie Alley,27.0,0.26426506,-0.4443912562387386,0.6383912244800717,0.09699998412066654,0,1
12,10,Kirstie Alley,27.9999,0.35924986,-1.1547005383792515,1.136816300725057,-0.008942118827097278,1,1
6,1,Kristi Yamaguchi,27.0,0.08048477,1.7468170662704492,-0.3473316498005978,0.6997427082349257,0,0
6,2,Kristi Yamaguchi,27.0,0.08127451,1.3263722018722295,-0.1640554403381412,0.5811583807670442,0,0
6,3,Kristi Yamaguchi,27.0,0.09491419,1.6053886530285204,-0.5108807076697917,0.5472539726793644,0,0
6,4,Kristi Yamaguchi,29.0,0.112833075,1.1925695879998879,0.14171800088982037,0.6671437944448542,0,0
6,5,Kristi Yamaguchi,29.0,0.12678123,1.590990257669732,0.17536509099511566,0.8831776743324238,0,0
6,6,Kristi Yamaguchi,30.0,0.14192691,1.4361905302270401,-0.06938307825444068,0.6834037259862997,0,0
6,7,Kristi Yamaguchi,27.0,0.16349548,0.7945521577046601,-0.2001722170777367,0.2971899703134617,0,0
6,8,Kristi Yamaguchi,27.5,0.20182304,0.5921865681580847,0.1128307126224599,0.3525086403902723,0,0
6,9,Kristi Yamaguchi,28.5,0.26408714,0.9258200997725514,0.5226194979063884,0.7242197988394699,0,0
6,10,Kristi Yamaguchi,30.0,0.30447662,0.9072647087265542,-1.109665385848629,-0.10120033856103738,0,1
13,1,Kristin Cavallari,19.0,0.08048263,0.3379782786740529,-0.43242734219546125,-0.04722453176070418,0,0
13,2,Kristin Cavallari,22.0,0.08979638,0.883959999878547,-0.14990132464761777,0.36702933761546463,0,0
13,3,Kristin Cavallari,24.0,0.07855492,0.1142080481440324,-2.2840568361456186,-1.084924394000793,0,1
11,1,Kurt Warner,19.0,0.08265121,0.02472890596659363,-0.07974460650022518,-0.02750785026681577,0,0
11,2,Kurt Warner,21.0,0.09051295,0.2754705958407612,-0.04487643955053485,0.11529707814511318,0,0
11,3,Kurt Warner,23.0,0.09934359,0.3404383221559648,-0.06890040063579438,0.1357689607600852,0,0
11,4,Kurt Warner,17.0,0.10881967,-0.6533906041765591,-0.2149748742143173,-0.4341827391954382,0,0
11,5,Kurt Warner,24.0,0.12217958,0.42874646285627205,-0.27077712831290673,0.07898466727168266,0,0
11,6,Kurt Warner,21.9999,0.14145224,-1.7869697671721076,-0.08750545803575185,-0.9372376126039298,1,1
11,7,Kurt Warner,35.0,0.16679971,0.15579423821243896,0.01077442963715791,0.08328433392479843,0,0
11,8,Kurt Warner,24.0,0.16077308,-0.9901475429766744,-1.6882623836520845,-1.3392049633143794,0,1
11,1,Kyle Massey,23.0,0.09024477,1.2117163923631047,0.8079952108988515,1.009855801630978,0,0
11,2,Kyle Massey,22.0,0.09829915,0.5784882512655982,0.837165369672478,0.7078268104690382,0,0
11,3,Kyle Massey,23.0,0.10560821,0.3404383221559648,0.5886673371343886,0.4645528296451767,0,0
11,4,Kyle Massey,20.0,0.11472324,0.02513040785294449,0.33887641700877935,0.18200341243086193,0,0
11,5,Kyle Massey,20.0,0.13175328,-0.9432422182837986,0.6483561853469548,-0.1474430164684219,0,0
11,6,Kyle Massey,29.9999,0.15130883,0.10114923210408207,0.5264154824947992,0.31378235729944065,0,0
11,7,Kyle Massey,33.5,0.17583998,-0.7789711910621948,0.7428582553862213,-0.018056467837986756,0,0
11,8,Kyle Massey,28.0,0.21336159,0.5940885257860046,0.5750607167090734,0.584574621247539,0,0
11,9,Kyle Massey,29.0,0.27343163,0.3396831102433787,0.8628511710954492,0.6012671406694139,0,0
11,10,Kyle Massey,27.3332,0.36549243,-0.15252623230478213,0.7515564874017934,0.2995151275485056,0,1
4,1,Laila Ali,23.0,0.09199077,1.2644646591932025,0.11848458602716322,0.6914746226101829,0,0
4,2,Laila Ali,27.0,0.09199459,1.7595302993368442,0.09690511341642101,0.9282177063766326,0,0
4,3,Laila Ali,21.0,0.1005917,-0.31087665609050413,0.04746357406279598,-0.13170654101385407,0,0
4,4,Laila Ali,21.0,0.10964984,-0.023901157979402406,-0.12002092662550636,-0.07196104230245438,0,0
4,5,Laila Ali,28.0,0.12491988,1.033342445740758,-0.005794250616981604,0.5137740975618882,0,0
4,6,Laila Ali,28.0,0.1432426,1.047569853232995,0.021356823033427067,0.534463338133211,0,0
4,7,Laila Ali,29.5,0.16681716,0.8970624448960722,0.009540606850770838,0.45330152587342154,0,0
4,8,Laila Ali,26.5,0.20619904,0.3536097741979048,0.33995343563297603,0.3467816049154404,0,0
4,9,Laila Ali,30.0,0.2560891,0.7833494518006403,0.21750572991318795,0.5004275908569141,0,0
4,10,Laila Ali,28.333200000000005,0.29847574,-0.8728435039573009,-1.033956778041705,-0.953400140999503,1,1
28,1,Lamar Odom,11.0,0.08374099,-1.8248586010233405,0.03523171361414997,-0.8948134437045953,1,1
28,2,Lamar Odom,12.0,0.08643483,-1.9225598974127658,0.20406811103723582,-0.859245893187765,1,1
28,3,Lamar Odom,12.0,0.099341646,-1.8759059507999827,-0.11233560071050235,-0.9941207757552425,1,1
28,4,Lamar Odom,20.0,0.04892986,-1.7865531483554395,-2.7192536933934552,-2.252903420874447,1,1
7,1,Lance Bass,21.5,0.09041815,0.6673410893648438,1.3070480666243809,0.9871945779946123,0,0
7,2,Lance Bass,20.0,0.10307531,-0.02950892632485431,1.203039143980268,0.5867651088277068,0,0
7,3,Lance Bass,22.0,0.12093534,-0.0329645450956098,1.4363757694821335,0.7017056121932619,0,0
7,4,Lance Bass,26.0,0.1233222,1.323047759306591,1.0261087999670049,1.174578279636798,0,0
7,5,Lance Bass,21.0,0.13981701,-1.0251170222908432,1.4034958287863695,0.18918940324776312,0,0
7,6,Lance Bass,27.0,0.15766594,1.031121295075428,1.1621222722960718,1.09662178368575,0,0
7,7,Lance Bass,25.0,0.1878096,0.15891043154093204,1.3455762125942727,0.7522433220676024,0,0
7,8,Lance Bass,25.0,0.21762976,-0.30151134457776363,0.7813545871491022,0.2399216212856693,0,0
7,9,Lance Bass,28.5,0.28572524,1.430997138008586,1.1755594988088518,1.3032783184087189,0,0
7,10,Lance Bass,27.5,0.41311395,-0.577350269189625,1.127370991926345,0.27501036136836005,0,0
28,1,Lauren Alaina,19.0,0.09297012,0.8703171789495926,0.8328604288466502,0.8515888038981214,0,0
28,2,Lauren Alaina,19.0,0.09461884,0.2307071876895319,0.7425487655439671,0.4866279766167495,0,0
28,3,Lauren Alaina,20.0,0.10829642,0.048100152584614767,1.4156236476052773,0.731861900094946,0,0
28,4,Lauren Alaina,32.0,0.11442515,0.8279148736281307,0.7680739841829748,0.7979944289055527,0,0
28,5,Lauren Alaina,23.0,0.12133399,-0.3457086525611545,0.6441391515146859,0.1492152494767657,0,0
28,6,Lauren Alaina,26.0,0.12455624,0.3442651863295488,0.6171660526728584,0.48071561950120356,0,0
28,7,Lauren Alaina,27.0,0.13624373,0.8453303101943839,0.5023059904068252,0.6738181503006045,0,0
28,8,Lauren Alaina,24.0,0.15371539,-0.8132362853838332,0.4230943357517015,-0.19507097481606583,0,0
28,9,Lauren Alaina,35.0,0.17808633,0.04905262244782293,0.38012004790313214,0.21458633517547754,0,0
28,10,Lauren Alaina,27.0,0.21534207,-0.3244428422615251,0.4336388915320347,0.054598024635254816,0,0
28,11,Lauren Alaina,28.5,0.26959306,-1.161895003862225,0.5410313618961515,-0.3104318209830368,1,1
34,1,Lauren Jauregui,13.0,0.07701006,0.614785519303403,1.4264686776794733,1.020627098491438,0,0
34,2,Lauren Jauregui,21.0,0.084666245,0.4935176987399285,0.6705170685198889,0.5820173836299087,0,0
34,3,Lauren Jauregui,18.0,0.031204643,-1.6202070800969754,-3.076665390638204,-2.34843623536759,1,1
23,1,Laurie Hernandez,31.0,0.07721203,1.739328192239151,0.03311034594016911,0.8862192690896601,0,0
23,2,Laurie Hernandez,32.0,0.07821733,1.6048553452267633,0.1535189399245128,0.879187142575638,0,0
23,3,Laurie Hernandez,31.0,0.08672863,1.2930981962806745,0.33117157794077845,0.8121348871107265,0,0
23,4,Laurie Hernandez,30.0,0.09423872,1.9433921285357316,0.32578127388027084,1.1345867012080013,0,0
23,5,Laurie Hernandez,25.0,0.11339753,-0.30685820596610874,0.2699949987268196,-0.018431603619644576,0,0
23,6,Laurie Hernandez,37.0,0.11386947,0.726049185478787,0.2052256554853707,0.4656374204820789,0,0
23,7,Laurie Hernandez,34.5,0.12884825,0.034317024093951855,0.3211282260619548,0.17772262507795333,0,0
23,8,Laurie Hernandez,33.0,0.14853385,0.9449271061062855,0.3921054128490645,0.668516259477675,0,0
23,9,Laurie Hernandez,40.0,0.17230302,1.180842681708233,0.29260164940564337,0.7367221655569381,0,0
23,10,Laurie Hernandez,30.0,0.19225146,0.8366600265340747,-0.4213962943729048,0.20763186608058493,0,0
23,11,Laurie Hernandez,39.333200000000005,0.26138157,0.7403767863781452,0.5073385621441204,0.6238576742611328,0,0
8,1,Lawrence Taylor,16.0,0.075639464,-0.7860704061853838,-0.16171708926724715,-0.4738937477263155,0,0
8,2,Lawrence Taylor,20.0,0.07675182,-0.1018641955406746,-0.024073888183777224,-0.06296904186222592,0,0
8,3,Lawrence Taylor,20.0,0.085465334,-0.20995038122778115,0.23584807058443755,0.0129488446783282,0,0
8,4,Lawrence Taylor,19.0,0.09263364,-0.50709255283711,0.12241271088265009,-0.19233992097722993,0,0
8,5,Lawrence Taylor,20.0,0.109697975,-0.962250448649376,-0.1337785135242245,-0.5480144810868003,0,0
8,6,Lawrence Taylor,22.0,0.12826091,-0.2862321417159695,0.25899572569852564,-0.013618208008721933,0,0
8,7,Lawrence Taylor,21.0,0.116911456,-1.846372364689991,-1.9027470711948804,-1.8745597179424358,1,1
19,1,Lea Thompson,32.0,0.085987456,0.7256307932058782,1.0663591644074208,0.8959949788066495,0,0
